"","Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","Corner"
"343",4,"Circle",8,3.602564103,1.921245421,7,0.208678079902416,"High","N"
"344",4,"Circle",8,4.105825959,1.972713864,7,0.216098366034066,"High","N"
"345",4,"Circle",9,3.387918486,1.73580786,6,0.191098996564309,"High","N"
"346",4,"Circle",9,3.631732169,2.048762737,8,0.22229537549993,"High","N"
"347",4,"Circle",10,3.736263736,1.697802198,6,0.182114959187253,"High","N"
"348",4,"Circle",10,3.719912473,2.04595186,8,0.219475821071952,"High","N"
"349",4,"Circle",11,3.208241354,1.605960265,6,0.182058892227548,"High","N"
"350",4,"Circle",12,3.081268222,1.702501822,6,0.196304386821958,"High","N"
"351",4,"Circle",13,3.172238372,1.762354651,7,0.199225352948247,"High","N"
"352",4,"Circle",13,4.067765568,1.891941392,7,0.206961778401915,"High","N"
"353",5,"Circle",4,3.63997114,1.077440476,5,0.20822703955872,"High","N"
"354",5,"Circle",4,3.589650146,1.118804665,6,0.216412880034437,"High","N"
"355",5,"Circle",4,3.589466089,1.176046176,6,0.227217911131161,"High","N"
"356",5,"Circle",4,3.951652697,1.276725583,7,0.246807905795612,"High","N"
"357",5,"Circle",5,3.702477925,1.13870493,6,0.215524986470583,"High","N"
"358",5,"Circle",5,3.731226381,1.150072674,6,0.217516242947474,"High","N"
"359",5,"Circle",5,3.610101744,1.25181686,7,0.241335119151246,"High","N"
"360",5,"Circle",5,3.525877483,1.256438558,7,0.243440248169784,"High","N"
"361",5,"Circle",6,3.442742524,1.037563822,5,0.205452507956972,"High","N"
"362",5,"Circle",6,3.676470588,1.089324619,5,0.206468119585106,"High","N"
"363",5,"Circle",6,3.523965142,1.130477487,6,0.219852744410746,"High","N"
"364",5,"Circle",6,3.484075492,1.159130197,6,0.226358401876496,"High","N"
"365",5,"Circle",7,3.692810458,1.205519245,6,0.228229011282949,"High","N"
"366",5,"Circle",7,3.544540668,1.208545752,6,0.234049031080171,"High","N"
"367",5,"Circle",7,3.445896877,1.243645606,6,0.243385609268224,"High","N"
"368",5,"Circle",7,3.532438272,1.338658315,7,0.258759059120196,"High","N"
"369",5,"Circle",8,3.634713145,0.778867102,3,0.151791927752264,"High","N"
"370",5,"Circle",8,3.834422658,0.940450254,4,0.178561250334409,"High","N"
"371",5,"Circle",8,3.399903776,1.194021423,6,0.236120959192351,"High","N"
"372",5,"Circle",8,3.213507625,1.243041031,6,0.256107589768171,"High","N"
"373",5,"Circle",9,3.565722585,0.950132534,4,0.185033806886871,"High","N"
"374",5,"Circle",9,3.711402261,1.090444931,5,0.206340360467154,"High","N"
"375",5,"Circle",9,3.91563275,1.097738877,5,0.212507875999651,"High","N"
"376",5,"Circle",9,3.602033406,1.238803558,6,0.238940467308422,"High","N"
"377",5,"Circle",10,3.584541667,1.139492754,6,0.220381461210925,"High","N"
"378",5,"Circle",10,3.537563822,1.150012764,6,0.223194017235124,"High","N"
"379",5,"Circle",10,3.736931072,1.171894602,6,0.221627736734222,"High","N"
"380",5,"Circle",10,3.707730072,1.190217391,6,0.225220830428605,"High","N"
"381",5,"Circle",11,3.693956506,1.204921418,6,0.228105912583562,"High","N"
"382",5,"Circle",11,3.818687364,1.250907771,7,0.236912285124291,"High","N"
"383",5,"Circle",11,3.501461988,1.275584795,7,0.247617186874085,"High","N"
"384",5,"Circle",11,3.557249455,1.318687364,7,0.254563645574481,"High","N"
"385",5,"Circle",12,3.627275503,1.163793103,6,0.22459677851395,"High","N"
"386",5,"Circle",12,3.483597342,1.170977011,6,0.228581576759363,"High","N"
"387",5,"Circle",12,3.678119518,1.228678728,6,0.232749530512785,"High","N"
"388",5,"Circle",12,3.609892178,1.457724781,8,0.280251686684914,"High","N"
"389",5,"Circle",13,3.76336188,1.030734329,5,0.194935879999826,"High","N"
"390",5,"Circle",13,3.761472826,1.154588768,6,0.218352074078341,"High","N"
"391",5,"Circle",13,3.695335277,1.229956268,6,0.232823456945208,"High","N"
"392",5,"Circle",13,3.565820652,1.347826087,7,0.25993107426782,"High","N"
"393",6,"Circle",4,3.91392525,1.447305079,8,0.278469914745345,"High","N"
"394",6,"Circle",5,4.056399132,1.146059291,6,0.225400744265313,"High","N"
"395",6,"Circle",6,3.977897849,1.413978495,8,0.273128591996723,"High","N"
"396",6,"Circle",7,4.161267099,1.195104392,6,0.239458632056972,"High","N"
"397",6,"Circle",8,3.793103448,1.567887931,8,0.296611253091735,"High","N"
"398",6,"Circle",9,3.922720798,1.330128205,7,0.256443321202964,"High","N"
"399",6,"Circle",10,3.87701745,1.594408316,8,0.306028144549715,"High","N"
"400",6,"Circle",11,3.804895608,1.532276818,8,0.289950804146563,"High","N"
"401",6,"Circle",12,3.727598566,1.20609319,6,0.228120500974913,"High","N"
"402",6,"Circle",13,3.813186813,1.161347518,6,0.219944248813682,"High","N"
"403",7,"Circle",4,3.262527233,1.542605301,6,0.180211879943746,"High","N"
"404",7,"Circle",5,3.774259461,1.575085517,6,0.17512755174916,"High","N"
"405",7,"Circle",6,3.554582422,1.746292852,7,0.197091810312603,"High","N"
"406",7,"Circle",7,3.406880015,1.624726477,6,0.185539502099878,"High","N"
"407",7,"Circle",8,3.540603574,1.483101751,6,0.168022639100676,"High","N"
"408",7,"Circle",9,3.434562545,1.711858279,7,0.194634539962868,"High","N"
"409",7,"Circle",10,3.463693348,1.653265716,6,0.18774496646605,"High","N"
"410",7,"Circle",11,3.922852984,1.483502547,6,0.167779353963116,"High","N"
"411",7,"Circle",12,3.498168498,1.638584249,6,0.185678841697332,"High","N"
"412",7,"Circle",13,3.679477088,1.186868071,4,0.132180259829853,"High","N"
"413",8,"Circle",5,3.39836492,0.943887031,6,0.217858287318759,"High","N"
"414",8,"Circle",5,3.754490896,1.308682646,8,0.282593468255684,"High","N"
"415",8,"Circle",6,3.734853885,0.760276194,5,0.164203638180961,"High","N"
"416",8,"Circle",6,3.387977548,1.076265146,7,0.245780296567607,"High","N"
"417",8,"Circle",7,3.711238987,0.716943155,4,0.155039987803788,"High","N"
"418",8,"Circle",8,3.648748159,1.010677467,7,0.223339501466276,"High","N"
"419",8,"Circle",9,3.516335667,0.596291452,3,0.138594881344515,"High","N"
"420",8,"Circle",9,3.361582535,0.945099484,6,0.220811878761517,"High","N"
"421",8,"Circle",11,3.591322268,0.70309586,4,0.157657738679016,"High","N"
"422",8,"Circle",11,3.643541589,0.911973144,6,0.202031793076204,"High","N"
"423",8,"Circle",12,3.300633714,0.448280821,2,0.140835537339388,"High","N"
"424",8,"Circle",12,3.702968298,0.902769887,6,0.195204958913975,"High","N"
"425",8,"Circle",14,3.724676294,0.802417427,5,0.173357142378104,"High","N"
"426",8,"Circle",14,3.529410903,1.083109938,7,0.24074972152193,"High","N"
"427",8,"Circle",15,3.724676294,0.802417427,5,0.173357142378104,"High","N"
"428",8,"Circle",15,3.529410903,1.083109938,7,0.24074972152193,"High","N"
"429",8,"Circle",16,3.424458899,0.881725113,6,0.203341005664718,"High","N"
"430",8,"Circle",16,3.165535445,0.947083333,6,0.240557568682992,"High","N"
"431",9,"Circle",6,3.300323363,1.151980598,4,0.130073224871015,"High","N"
"432",9,"Circle",6,4.556048909,1.168821746,4,0.149475248319455,"High","N"
"433",9,"Circle",6,2.983696443,1.181622878,4,0.148172168242357,"High","N"
"434",9,"Circle",6,3.245082862,1.328482215,5,0.149488806795018,"High","N"
"435",9,"Circle",6,3.75033751,1.381028698,5,0.145127021778277,"High","N"
"436",9,"Circle",6,4.492724333,1.59458367,6,0.184864569987024,"High","N"
"437",9,"Circle",6,3.548235651,1.618162894,6,0.172910487611631,"High","N"
"438",9,"Circle",6,3.97938561,1.808811641,7,0.193107697418517,"High","N"
"439",9,"Circle",7,2.905034001,0.884037223,3,0.129779605188154,"High","N"
"440",9,"Circle",7,3.455619184,1.030184324,4,0.113098343079492,"High","N"
"441",9,"Circle",7,3.126342162,1.225841088,4,0.144532776892241,"High","N"
"442",9,"Circle",7,3.700191482,1.307564424,5,0.137506593934882,"High","N"
"443",9,"Circle",7,4.086734073,1.321880816,5,0.143988320195172,"High","N"
"444",9,"Circle",7,3.673944166,1.596277738,6,0.167937009155306,"High","N"
"445",9,"Circle",7,3.057145669,1.798496779,7,0.202658907536437,"High","N"
"446",9,"Circle",7,4.237056192,1.875447387,7,0.204201480907789,"High","N"
"447",9,"Circle",8,4.186608049,0.879260334,3,0.103162697056608,"High","N"
"448",9,"Circle",8,3.384095359,0.92518673,3,0.10466649348927,"High","N"
"449",9,"Circle",8,3.775683466,1.024292966,4,0.107672857643153,"High","N"
"450",9,"Circle",8,3.529127991,1.104060914,4,0.119347641113817,"High","N"
"451",9,"Circle",8,4.065748731,1.22008702,4,0.133066381358206,"High","N"
"452",9,"Circle",8,2.963500725,1.490813996,6,0.177135330261569,"High","N"
"453",9,"Circle",8,2.661348803,1.594755257,6,0.203154567440458,"High","N"
"454",9,"Circle",8,3.671742204,1.86789884,7,0.196462533834823,"High","N"
"455",9,"Circle",9,2.863827612,0.911105136,3,0.13489614041894,"High","N"
"456",9,"Circle",9,3.247969496,1.093326901,4,0.126442825603937,"High","N"
"457",9,"Circle",9,3.754002555,1.23984194,4,0.13029092062465,"High","N"
"458",9,"Circle",9,3.305836408,1.280472332,5,0.142661670259547,"High","N"
"459",9,"Circle",9,3.002340311,1.359886279,5,0.163100490649231,"High","N"
"460",9,"Circle",9,4.014406429,1.385741983,5,0.149295105787652,"High","N"
"461",9,"Circle",9,3.831569667,1.533488862,6,0.161376288901122,"High","N"
"462",9,"Circle",9,3.133465665,1.987810513,8,0.219056376061164,"High","N"
"463",9,"Circle",10,3.239385066,0.878477306,3,0.1068370849625,"High","N"
"464",9,"Circle",10,3.887871523,1.047461567,4,0.112643353046686,"High","N"
"465",9,"Circle",10,4.278307101,1.068204612,4,0.125232371284628,"High","N"
"466",9,"Circle",10,4.133113104,1.167033309,4,0.129385346681217,"High","N"
"467",9,"Circle",10,3.782942899,1.25,5,0.13140332266593,"High","N"
"468",9,"Circle",10,3.234504026,1.404954246,5,0.157438608922396,"High","N"
"469",9,"Circle",10,4.06295754,1.89238653,7,0.202746870054942,"High","N"
"470",9,"Circle",12,3.837719298,0.964303728,3,0.101753390641121,"High","N"
"471",9,"Circle",12,2.841739766,1.069078947,4,0.148218171168539,"High","N"
"472",9,"Circle",12,3.464912281,1.175073099,4,0.12779435273823,"High","N"
"473",9,"Circle",12,3.851120249,1.290813231,5,0.13812742790977,"High","N"
"474",9,"Circle",12,3.636695906,1.292032164,5,0.1382639764414,"High","N"
"475",9,"Circle",12,2.918494152,1.365131579,5,0.168068155576765,"High","N"
"476",9,"Circle",12,3.732944079,1.769614401,7,0.185970638229642,"High","N"
"477",9,"Circle",12,3.475877193,2.1875,8,0.233156744114933,"High","N"
"478",9,"Circle",13,4.397837435,0.945190157,3,0.120691852724816,"High","N"
"479",9,"Circle",13,3.215883669,0.958240119,3,0.115313776632525,"High","N"
"480",9,"Circle",13,3.338926174,0.995525727,3,0.113260772483888,"High","N"
"481",9,"Circle",13,3.84601044,1.211782252,4,0.127740625478612,"High","N"
"482",9,"Circle",13,4.492915735,1.39448173,5,0.166048728133659,"High","N"
"483",9,"Circle",13,4.125652498,1.498881432,6,0.163032366400804,"High","N"
"484",9,"Circle",13,2.758514169,1.544867636,6,0.193055615739314,"High","N"
"485",9,"Circle",13,4.332587621,1.759880686,7,0.19508534365948,"High","N"
"486",9,"Circle",14,3.270381451,0.938668661,3,0.110772767036179,"High","N"
"487",9,"Circle",14,3.593866866,1.02842184,4,0.110753281389789,"High","N"
"488",9,"Circle",14,4.003365744,1.151832461,4,0.124812500732324,"High","N"
"489",9,"Circle",14,3.165669409,1.275243082,5,0.147425003415138,"High","N"
"490",9,"Circle",14,2.900149589,1.30329095,5,0.163681774162727,"High","N"
"491",9,"Circle",14,3.995886313,1.44540015,5,0.155267171598826,"High","N"
"492",9,"Circle",14,3.403141361,1.593118923,6,0.172176142505571,"High","N"
"493",9,"Circle",14,3.964098728,1.957741212,8,0.208601020681995,"High","N"
"494",9,"Circle",15,2.802919426,0.83946468,3,0.135031028608865,"High","N"
"495",9,"Circle",15,2.935478074,1.005003719,3,0.136609593065037,"High","N"
"496",9,"Circle",15,3.084914304,1.188430453,4,0.143144787847631,"High","N"
"497",9,"Circle",15,3.190458057,1.197571744,4,0.138917246887071,"High","N"
"498",9,"Circle",15,4.047586705,1.297461352,5,0.140680226685576,"High","N"
"499",9,"Circle",15,2.888765636,1.315305372,5,0.165398707694765,"High","N"
"500",9,"Circle",15,3.392764444,1.33465927,5,0.145760753263198,"High","N"
"501",9,"Circle",15,3.115699318,1.350051777,5,0.15675852988639,"High","N"
"502",9,"Circle",15,2.892507967,1.380836791,5,0.170924917625742,"High","N"
"503",9,"Circle",15,2.665468488,1.386608981,5,0.185526517069146,"High","N"
"504",9,"Circle",15,3.602525754,1.496811994,6,0.159866275694716,"High","N"
"505",9,"Circle",15,4.431567329,1.538508094,6,0.176859879662199,"High","N"
"506",9,"Circle",15,2.798013245,1.555678808,6,0.191758841827495,"High","N"
"507",9,"Circle",15,4.230439662,1.572847682,6,0.173202263096519,"High","N"
"508",9,"Circle",15,3.185553716,2.024159308,8,0.221307661458356,"High","N"
"509",9,"Circle",16,2.966820988,1.043595679,4,0.137572746577979,"High","N"
"510",9,"Circle",16,3.933898534,1.164481096,4,0.125234353764921,"High","N"
"511",9,"Circle",16,3.128858025,1.174768519,4,0.139653269625505,"High","N"
"512",9,"Circle",16,4.095935571,1.311086034,5,0.143083850235214,"High","N"
"513",9,"Circle",16,3.445216049,1.329089506,5,0.144085431159142,"High","N"
"514",9,"Circle",16,3.167438272,1.359953704,5,0.155520612683412,"High","N"
"515",9,"Circle",16,2.94367284,1.385673225,5,0.168529044974729,"High","N"
"516",10,"Circle",2,4.205583766,1.132320237,3,0.110878255135378,"High","N"
"517",10,"Circle",2,4.56510934,1.271312083,4,0.137224386461555,"High","N"
"518",10,"Circle",2,2.999134544,1.325672721,4,0.138335236307828,"High","N"
"519",10,"Circle",2,3.888682357,1.545589325,5,0.142497459953926,"High","N"
"520",10,"Circle",2,3.5680745,1.769829503,5,0.162996785701117,"High","N"
"521",10,"Circle",2,4.179638621,2.014455152,6,0.187705355142781,"High","N"
"522",10,"Circle",4,4.125826498,1.225802349,3,0.116725248539892,"High","N"
"523",10,"Circle",4,3.162827351,1.336069427,4,0.132509631573785,"High","N"
"524",10,"Circle",4,3.826879585,1.554153816,5,0.141254008875721,"High","N"
"525",10,"Circle",4,3.594094757,1.576207232,5,0.145329436494546,"High","N"
"526",10,"Circle",4,3.398063784,1.602548199,5,0.149655291856857,"High","N"
"527",10,"Circle",4,2.848566179,1.872702539,6,0.188670341966282,"High","N"
"528",10,"Circle",5,2.961228713,1.264524693,4,0.135396318444423,"High","N"
"529",10,"Circle",5,3.487669373,1.442376268,4,0.134036252532363,"High","N"
"530",10,"Circle",5,3.718876419,1.463718457,4,0.132902080215188,"High","N"
"531",10,"Circle",5,2.402774769,1.515295413,4,0.184842202663009,"High","N"
"532",10,"Circle",5,2.788712685,1.595328622,5,0.169149419941071,"High","N"
"533",10,"Circle",5,3.565924065,1.700261051,5,0.156701329543845,"High","N"
"534",10,"Circle",6,4.143396226,1.352830189,4,0.128284862648772,"High","N"
"535",10,"Circle",6,3.552830189,1.494339623,4,0.138125336339087,"High","N"
"536",10,"Circle",6,4.188679245,1.769811321,5,0.166079957625561,"High","N"
"537",10,"Circle",6,3.735849057,1.771698113,5,0.160834660988359,"High","N"
"538",10,"Circle",6,4.726415094,1.830188679,6,0.188312405241824,"High","N"
"539",10,"Circle",6,2.932075472,1.886792453,6,0.186712395937787,"High","N"
"540",10,"Circle",8,2.567084564,1.120753323,3,0.149332525113651,"High","N"
"541",10,"Circle",8,3.888478582,1.125060931,3,0.104345284603096,"High","N"
"542",10,"Circle",8,3.738306869,1.319547637,4,0.119789346872204,"High","N"
"543",10,"Circle",8,3.36903065,1.324470089,4,0.125512718506123,"High","N"
"544",10,"Circle",8,3.669374077,1.691285081,5,0.153704227088186,"High","N"
"545",10,"Circle",8,2.884047267,1.787296898,6,0.18028747972179,"High","N"
"546",10,"Circle",9,4.327688627,1.240953257,3,0.124267622189598,"High","N"
"547",10,"Circle",9,3.23395841,1.455036805,4,0.140323616772525,"High","N"
"548",10,"Circle",9,3.633295915,1.50104343,4,0.138412986122961,"High","N"
"549",10,"Circle",9,4.018524107,1.63354251,5,0.151327249489825,"High","N"
"550",10,"Circle",9,3.760274199,1.81020795,6,0.164327987146492,"High","N"
"551",10,"Circle",9,3.143785425,2.09728929,7,0.198553613548854,"High","N"
"552",10,"Circle",10,3.668998527,1.152430044,3,0.104872297920272,"High","N"
"553",10,"Circle",10,2.871870398,1.244477172,3,0.138532408534194,"High","N"
"554",10,"Circle",10,3.950662739,1.338365243,4,0.124039038579604,"High","N"
"555",10,"Circle",10,3.212444772,1.533505155,5,0.147700022733617,"High","N"
"556",10,"Circle",10,3.543814433,1.728645066,5,0.159398643295958,"High","N"
"557",10,"Circle",10,2.710480486,1.809033505,6,0.189438345992642,"High","N"
"558",10,"Circle",12,4.445430273,0.926396456,2,0.10556063701023,"High","N"
"559",10,"Circle",12,2.495558059,1.171954801,3,0.157291503712703,"High","N"
"560",10,"Circle",12,2.67068494,1.470812631,4,0.165938899448476,"High","N"
"561",10,"Circle",12,4.288071156,1.4720823,4,0.142429762254194,"High","N"
"562",10,"Circle",12,2.659263622,1.899112069,6,0.198844166690989,"High","N"
"563",10,"Circle",12,3.597715279,1.909263717,6,0.175532861043518,"High","N"
"564",10,"Circle",13,4.550283543,1.395478132,4,0.146068488516733,"High","N"
"565",10,"Circle",13,4.353841735,1.465900667,4,0.143980590908027,"High","N"
"566",10,"Circle",13,4.624412528,1.569681245,5,0.163131418757834,"High","N"
"567",10,"Circle",13,4.153693477,1.877316531,6,0.175035844524084,"High","N"
"568",10,"Circle",13,3.345687546,2.032987398,6,0.188969086491882,"High","N"
"569",10,"Circle",15,5.11551705,1.212008895,3,0.167393479078004,"High","N"
"570",10,"Circle",15,4.322336916,1.719792439,5,0.164770013989763,"High","N"
"571",10,"Circle",15,5.122929948,1.76056338,5,0.203112365633142,"High","N"
"572",10,"Circle",15,3.584753521,2.020014826,6,0.185620077387322,"High","N"
"573",10,"Circle",15,3.458734248,2.361008154,8,0.217235174386367,"High","N"
